county,povr_whole_white_numerator,povr_whole_white_denominator,povr_whole_white_estimate,povr_whole_white_ll_95ci,povr_whole_white_ul_95ci,povr_whole_white_se,povr_whole_white_rse,povr_whole_white_ca_rr,povr_whole_cont_native_numerator,povr_whole_cont_native_denominator,povr_whole_cont_native_estimate,povr_whole_cont_native_ll_95ci,povr_whole_cont_native_ul_95ci,povr_whole_cont_native_se,povr_whole_cont_native_rse,povr_whole_cont_native_ca_rr,povr_whole_asian_numerator,povr_whole_asian_denominator,povr_whole_asian_estimate,povr_whole_asian_ll_95ci,povr_whole_asian_ul_95ci,povr_whole_asian_se,povr_whole_asian_rse,povr_whole_asian_ca_rr,povr_whole_black_numerator,povr_whole_black_denominator,povr_whole_black_estimate,povr_whole_black_ll_95ci,povr_whole_black_ul_95ci,povr_whole_black_se,povr_whole_black_rse,povr_whole_black_ca_rr,povr_whole_latine_numerator,povr_whole_latine_denominator,povr_whole_latine_estimate,povr_whole_latine_ll_95ci,povr_whole_latine_ul_95ci,povr_whole_latine_se,povr_whole_latine_rse,povr_whole_latine_ca_rr,povr_whole_island_native_numerator,povr_whole_island_native_denominator,povr_whole_island_native_estimate,povr_whole_island_native_ll_95ci,povr_whole_island_native_ul_95ci,povr_whole_island_native_se,povr_whole_island_native_rse,povr_whole_island_native_ca_rr,povr_whole_multiracial_numerator,povr_whole_multiracial_denominator,povr_whole_multiracial_estimate,povr_whole_multiracial_ll_95ci,povr_whole_multiracial_ul_95ci,povr_whole_multiracial_se,povr_whole_multiracial_rse,povr_whole_multiracial_ca_rr,povr_whole_other_race_numerator,povr_whole_other_race_denominator,povr_whole_other_race_estimate,povr_whole_other_race_ll_95ci,povr_whole_other_race_ul_95ci,povr_whole_other_race_se,povr_whole_other_race_rse,povr_whole_other_race_ca_rr,povr_whole_total_numerator,povr_whole_total_denominator,povr_whole_total_estimate,povr_whole_total_ll_95ci,povr_whole_total_ul_95ci,povr_whole_total_se,povr_whole_total_rse,povr_whole_total_ca_rr,povr_geotypevalue,county_fips,povr_region_code,povr_kids_asian_numerator,povr_kids_asian_denominator,povr_kids_asian_estimate,povr_kids_asian_ll_95ci,povr_kids_asian_ul_95ci,povr_kids_asian_se,povr_kids_asian_rse,povr_kids_asian_ca_rr,povr_kids_cont_native_numerator,povr_kids_cont_native_denominator,povr_kids_cont_native_estimate,povr_kids_cont_native_ll_95ci,povr_kids_cont_native_ul_95ci,povr_kids_cont_native_se,povr_kids_cont_native_rse,povr_kids_cont_native_ca_rr,povr_kids_black_numerator,povr_kids_black_denominator,povr_kids_black_estimate,povr_kids_black_ll_95ci,povr_kids_black_ul_95ci,povr_kids_black_se,povr_kids_black_rse,povr_kids_black_ca_rr,povr_kids_latine_numerator,povr_kids_latine_denominator,povr_kids_latine_estimate,povr_kids_latine_ll_95ci,povr_kids_latine_ul_95ci,povr_kids_latine_se,povr_kids_latine_rse,povr_kids_latine_ca_rr,povr_kids_island_native_numerator,povr_kids_island_native_denominator,povr_kids_island_native_estimate,povr_kids_island_native_ll_95ci,povr_kids_island_native_ul_95ci,povr_kids_island_native_se,povr_kids_island_native_rse,povr_kids_island_native_ca_rr,povr_kids_white_numerator,povr_kids_white_denominator,povr_kids_white_estimate,povr_kids_white_ll_95ci,povr_kids_white_ul_95ci,povr_kids_white_se,povr_kids_white_rse,povr_kids_white_ca_rr,povr_kids_multiracial_numerator,povr_kids_multiracial_denominator,povr_kids_multiracial_estimate,povr_kids_multiracial_ll_95ci,povr_kids_multiracial_ul_95ci,povr_kids_multiracial_se,povr_kids_multiracial_rse,povr_kids_multiracial_ca_rr,povr_kids_other_race_numerator,povr_kids_other_race_denominator,povr_kids_other_race_estimate,povr_kids_other_race_ll_95ci,povr_kids_other_race_ul_95ci,povr_kids_other_race_se,povr_kids_other_race_rse,povr_kids_other_race_ca_rr,povr_kids_total_numerator,povr_kids_total_denominator,povr_kids_total_estimate,povr_kids_total_ll_95ci,povr_kids_total_ul_95ci,povr_kids_total_se,povr_kids_total_rse,povr_kids_total_ca_rr
Santa Clara,83016,616445,13.4668948567999,12.9467062653296,13.9870834482702,0.265402342586901,1.97077608022528,0.587949633917819,898.0,3320.0,27.0481927710843,18.0219087762176,36.074476765951,4.60524693615647,17.026079986681,0.611206902923837,107991.0,620346.0,17.4081883336074,16.6579887112244,18.1583879559904,0.382754909379058,2.19870616082508,0.652525587684666,13691.0,43224.0,31.6745326670368,28.3249987719955,35.0240665620781,1.70894586481701,5.39533095178223,0.713860099146983,199520.0,489140.0,40.789957885268,39.2219583359426,42.3579574345934,0.799999770063958,1.96126647719068,0.784411739007747,1985.0,6149.0,32.2816718165555,20.5435374640833,44.0198061690277,5.98884405738378,18.5518398533264,0.811247002108394,9643.0,57938.0,16.6436535607028,14.6959406499733,18.5913664714323,0.993731076902805,5.97063062673388,0.564033213630017,679.0,3473.0,19.550820616182,10.6085487836244,28.4930924487396,4.5623835880396,23.3360209149654,0.549498959425928,417423,1840035,22.6856010891097,22.1338777267969,23.2373244514225,0.281491511384091,1.24083779080124,0.627804323032802,6085.0,6085.0,1.0,20132.0,137548.0,14.6363451304272,13.4532070262776,15.8194832345768,0.603641889872262,4.12426657401897,0.521895970533181,148.0,790.0,18.7341772151899,4.71853347229115,32.7498209580886,7.15083864433608,38.1700170880102,0.349022853657117,3278.0,9545.0,34.3425877422734,26.5382512198406,42.1469242647063,3.98180434818002,11.5943631797981,0.589110152718248,75084.0,156543.0,47.9638182480213,45.5771638043118,50.3504726917308,1.21768083862728,2.53874875501079,0.782196011562254,385.0,915.0,42.0765027322404,16.6195756626576,67.5334298018232,12.9882280967259,30.8681265155954,0.799363327322956,9907.0,100679.0,9.84018514287984,8.33326207084921,11.3471082149105,0.768838302056447,7.81325036971243,0.396050352690903,3258.0,27001.0,12.0662197696382,8.82844611971333,15.303993419563,1.6519253315943,13.6904959724916,0.428020122125922,246.0,1488.0,16.5322580645161,2.69501120250067,30.3695049265316,7.05981982755891,42.7033004203563,0.437918334589691,112438.0,434509.0,25.8770244114621,24.8258696345894,26.9281791883348,0.536303457588105,2.07250821833499,0.559904079130849
Santa Cruz,33011,153084,21.5639779467482,20.2324016980992,22.8955541953972,0.67937563706584,3.15051164837742,0.941459265437177,,,,,,,,,2921.0,9087.0,32.1448222735776,26.7059667909894,37.5836777561658,2.77492626662663,8.63257616735235,1.20491108225153,715.0,2087.0,34.2597029228558,18.8097639230495,49.7096419226621,7.88262193867669,23.0084363440815,0.772122991753172,43597.0,85174.0,51.1858078756428,46.5528127137647,55.8188030375209,2.36377304177453,4.61802429204082,0.984329247928705,,,,,,,,,2295.0,7973.0,28.7846481876333,22.5690399572529,35.0002564180137,3.17122868896959,11.0170833713092,0.975476782262145,,,,,,,,,82890,258676,32.0439468678965,30.2507235079405,33.8371702278525,0.914909877528579,2.85517224610427,0.886788421063977,6087.0,6087.0,4.0,265.0,1138.0,23.286467486819,7.83283810679736,38.7400968668406,7.88450478572532,33.8587413062468,0.830338000438231,97.0,97.0,100.0,,,,,1.8630273945211,176.0,428.0,41.1214953271028,3.66281065146842,78.5801800027372,19.1115738140992,46.4758726842866,0.705395020723286,17190.0,28304.0,60.7334652345958,54.4908948305067,66.9760356386849,3.18498490004546,5.24420084996432,0.990443964014801,106.0,118.0,89.8305084745763,65.3683773661254,100.0,12.4806791369647,13.8935862090739,1.70658703757547,4312.0,21890.0,19.6984924623116,15.4784022383602,23.9185826862629,2.15310725711804,10.9303149022064,0.792830091497074,460.0,2576.0,17.8571428571429,8.13789168201628,27.5763940322694,4.95880161996254,27.7692890717902,0.633439189112624,11.0,114.0,9.64912280701754,0.0,37.1654533300515,14.0389441444051,145.494512042017,0.255592900462276,22617.0,54665.0,41.3738223726333,37.5139835850837,45.2336611601829,1.96930550385182,4.75978623902639,0.895210034481846
Shasta,54791,143443,38.1970538820298,36.0886190347299,40.3054887293297,1.07573206494895,2.81626972664255,1.66764083966534,1661.0,3917.0,42.4049017104927,33.7506085564505,51.0591948645349,4.41545569083785,10.4126068278217,0.958221825118299,2046.0,4609.0,44.3914081145585,31.9428897969495,56.8399264321675,6.35128485592295,14.3074642722135,1.66396003495555,990.0,1578.0,62.7376425855513,41.2507420119811,84.2245431591215,10.9627043742705,17.4738863662615,1.41394034845469,8999.0,15983.0,56.30357254583,48.3455983472172,64.2615467444428,4.06019091765959,7.21124918734894,1.08274647836727,,,,,,,,,3130.0,6333.0,49.4236538765198,40.1120426351599,58.7352651178797,4.75082206191833,9.61244604413061,1.67490762912359,,,,,,,,,71729,176301,40.68553212971,38.6669073469706,42.7041569124494,1.02991060343848,2.53139273232315,1.12593679380987,6089.0,6089.0,13.0,320.0,1151.0,27.8019113814075,8.13730420609838,47.4665185567166,10.0329628445455,36.0873132314744,0.991347593526831,610.0,1139.0,53.5557506584723,27.3275207001772,79.7839806167675,13.381749978722,24.9865790586301,0.997758306108752,545.0,643.0,84.7589424572317,62.5614815914862,100.0,11.3252351355845,13.3616994351942,1.45394848838818,3755.0,5817.0,64.5521746604779,56.047387348785,73.0569619721709,4.33917719984335,6.721969047001,1.05271964162651,,,,,,,,,13674.0,27535.0,49.660432177229,44.3738250976732,54.9470392567847,2.69724850997742,5.43138348122189,1.99874610009808,1401.0,2556.0,54.81220657277,42.3314327128441,67.2929804326958,6.3677417652683,11.6173789807464,1.94433118235603,,,,,,,,,20305.0,38841.0,52.2772328209881,48.2199877771067,56.3344778648695,2.07002298157215,3.95970266571011,1.13112834909949
Sierra,788,2629,29.9733739064283,20.1033926807575,39.8433551320991,5.03570470697489,16.8005934957322,1.30860412908534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916,2991,30.625208960214,21.313510623284,39.936907297144,4.75086649843367,15.5129276166104,0.847526080683621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siskiyou,14384,34057,42.2350764894148,39.1151492844523,45.3550036943773,1.59179959436862,3.7689042537133,1.84393641032282,949.0,1196.0,79.3478260869565,67.8191731286655,90.8764790452475,5.88196579504645,7.41288839923662,1.7930195723906,304.0,654.0,46.4831804281346,20.8318579960228,72.1345028602465,13.0874094041387,28.1551504944299,1.74236767462841,322.0,552.0,58.3333333333333,31.1714346327211,85.4952320339455,13.858111581945,23.7567627119057,1.31467887954803,3318.0,4944.0,67.1116504854369,56.9493466834572,77.2739542874166,5.18484887856109,7.72570610476372,1.29059134145306,,,,,,,,,954.0,1918.0,49.7393117831074,39.1243786568679,60.3542449093469,5.41578220726503,10.8883336200569,1.68560489236636,,,,,,,,,20380,43473,46.8796724403653,43.9011638763125,49.8581810044181,1.51964722655753,3.24159096565925,1.29735425148385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solano,33670,165785,20.3094369213138,18.9999305943531,21.6189432482745,0.668115472939122,3.28967994301194,0.886687401211431,534.0,1194.0,44.7236180904523,29.7256252503428,59.7216109305618,7.65203716332118,17.1096111854035,1.01061776407615,12612.0,61945.0,20.3599967713294,17.6557492347316,23.0642443079272,1.37971813091726,6.77661271960591,0.763170675998572,22285.0,53557.0,41.6098735926209,37.859907305746,45.3598398794958,1.91324810554842,4.59806276817845,0.937776377020833,44755.0,105076.0,42.5929803190072,39.1609607505744,46.02499988744,1.75103039205756,4.11107740980539,0.819084781983115,979.0,3349.0,29.2326067482831,15.6114392007808,42.8537742957854,6.94957527933793,23.7733683457637,0.734623185661537,7481.0,22663.0,33.0097515774611,28.1970701669902,37.822432987932,2.45544969921983,7.43855855278959,1.11866040683063,230.0,1075.0,21.3953488372093,9.61262704692557,33.178070627493,6.01159275014476,28.0976617669809,0.601341608795201,122546,414644,29.5545094104822,28.3074869431398,30.8015318778246,0.636235952725693,2.15275423418139,0.817895399823524,6095.0,6095.0,1.0,2857.0,11574.0,24.6846379816831,18.34865942981,31.0206165335562,3.23264211830259,13.0957647452692,0.880193312053629,17.0,17.0,100.0,,,,,1.8630273945211,6582.0,12323.0,53.412318428954,45.6135143179775,61.2111225399304,3.9789816892737,7.44955809129745,0.916230870627857,18559.0,36682.0,50.5942969303746,45.9388448895,55.2497489712492,2.37523063309928,4.6946608159571,0.825093971086591,253.0,588.0,43.0272108843537,20.2924539615484,65.7619678071591,11.5993657769415,26.9582097898878,0.817424743610865,7598.0,26965.0,28.1772668273688,23.883565908945,32.4709677457926,2.1906637338897,7.77457851860172,1.13408602610693,3390.0,10164.0,33.3530106257379,26.391676348686,40.3143449027898,3.55170116176117,10.648817288537,1.183117824293,262.0,410.0,63.9024390243902,22.9372774073608,100.0,20.9005926617497,32.7070343180053,1.69269373636524,39518.0,98723.0,40.0291725332496,37.4471056513822,42.611239415117,1.31738106217726,3.29105244701972,0.866115695113363
Sonoma,66963,316620,21.1493272692818,20.1880164059493,22.1106381326143,0.490464726190053,2.31905592052767,0.923356078576915,1151.0,2637.0,43.6480849450133,25.5574263597106,61.738743530316,9.22992784964423,21.1462378275515,0.986313985691425,4777.0,18667.0,25.5906144533133,20.2009012379535,30.9803276686731,2.74985368130601,10.7455555095121,0.959234264666278,2165.0,6493.0,33.3436008008625,25.7419647247514,40.9452368769736,3.87838575311791,11.6315744549628,0.751476475559565,61721.0,126032.0,48.9724831788752,45.0485990281674,52.896367329583,2.0019817095448,4.08797263196238,0.941765882718482,441.0,1392.0,31.6810344827586,11.5675196483713,51.7945493171459,10.2619973644833,32.3916107287092,0.796152826095266,4578.0,15163.0,30.1919145287872,25.370245695683,35.0135833618914,2.46003511893072,8.14799312108923,1.0231673301301,893.0,1669.0,53.505092869982,27.7909419998035,79.2192437401605,13.1194647296829,24.5200298251296,1.50382397921998,142689,488673,29.1992805004574,27.9680703045703,30.4304906963445,0.628168467289316,2.15131488352761,0.808064748014749,6097.0,6097.0,1.0,1076.0,2912.0,36.9505494505495,25.5527193760665,48.3483795250324,5.81521942575658,15.7378429068803,1.3175654642865,310.0,424.0,73.1132075471698,45.5840604993561,100.0,14.0454831876601,19.2105963598963,1.36211908561684,470.0,1178.0,39.8981324278438,22.0208586995399,57.7754061561477,9.12105802464483,22.8608645809183,0.684409546075283,23750.0,43834.0,54.1816854496509,49.7551326334208,58.6082382658811,2.25844531440315,4.16828176469674,0.883597257401124,111.0,172.0,64.5348837209302,24.6793905935925,100.0,20.3344352690499,31.5092150115007,1.22602440863117,9703.0,46449.0,20.88957781653,17.8880739543242,23.8910816787357,1.53137952153355,7.33083040252624,0.840769207252889,2085.0,6711.0,31.0683951721055,21.6003883879461,40.5364019562649,4.83061570620379,15.5483271003998,1.10207658651155,461.0,1027.0,44.888023369036,18.1895844233136,71.5864623147585,13.6216525233278,30.3458506322291,1.18902622739616,37966.0,102707.0,36.9653480288588,34.6486258501017,39.2820702076159,1.18200111161076,3.19759227124813,0.799823380723861
Stanislaus,74196,232632,31.8941504178273,30.2437312701823,33.5445695654723,0.842050585533152,2.64014113717381,1.39246309276803,1512.0,2541.0,59.504132231405,39.2592113618771,79.7490531009329,10.3290412599632,17.3585276729937,1.34461243603706,9814.0,27521.0,35.6600414229134,30.6252253401388,40.694857505688,2.56878371570133,7.20353542284658,1.33667496240398,5980.0,12571.0,47.569803516029,39.6011129150347,55.5384941170233,4.06565846989504,8.54672117475761,1.07209741691611,130309.0,228391.0,57.0552254686043,54.5415164162273,59.5689345209813,1.28250461855969,2.24783025222714,1.09720114826279,2342.0,3692.0,63.4344528710726,32.9014254358983,93.9674803062469,15.5780752220277,24.5577513747764,1.59412467899672,5126.0,13206.0,38.8156898379524,32.4040043993182,45.2273752765866,3.27126808093582,8.42769533297669,1.31541660601843,190.0,928.0,20.4741379310345,0.0,43.6190553580317,11.8086313403047,57.6758414936987,0.575449885665385,229469,521482,44.0032445990466,42.520977272619,45.4855119254742,0.756258840014069,1.71864335665478,1.21775160720837,6099.0,6099.0,10.0,2810.0,6549.0,42.9073140937548,32.4815234694381,53.3331047180714,5.31928093077379,12.3971426390169,1.52996900062021,417.0,611.0,68.2487725040916,36.8666524669034,99.6308925412799,16.0112857332593,23.4601812542481,1.27149332817561,1783.0,3302.0,53.9975772259237,36.5270445310463,71.4681099208011,8.91353708922318,16.5072907844167,0.926270355766541,54232.0,84018.0,64.5480730319693,61.204750783642,67.8913952802966,1.70577665730985,2.64264536055943,1.05265275209232,478.0,840.0,56.9047619047619,30.1192065461888,83.690317263335,13.6660996727414,24.0157400106752,1.08106845538417,17556.0,44734.0,39.2453167613001,35.3679044659294,43.1227290566708,1.97827157927077,5.04078382473789,1.57955580297448,2791.0,5251.0,53.1517806132165,43.5108502486037,62.7927109778293,4.91884202276164,9.25433158778981,1.88543156544557,,,,,,,,,80067.0,145631.0,54.9793656570373,52.6941914356271,57.2645398784476,1.16590521500523,2.12062325760209,1.18959470029971
Sutter,13544,45506,29.7631081615611,26.810488815451,32.7157275076712,1.50643844189289,5.06142850980345,1.29942416079757,230.0,661.0,34.7957639939486,23.1025506862248,46.4889773016724,5.96592515700193,17.1455501251229,0.78627845215396,7144.0,13898.0,51.4030795797957,40.5206217243815,62.2855374352099,5.55227441602765,10.80144314585,1.92678434244956,695.0,1773.0,39.1990975747321,24.6999554500798,53.6982396993844,7.39752149216954,18.8716627418944,0.883443868780159,17600.0,27943.0,62.9853630605161,55.7228282741213,70.2478978469109,3.70537489101774,5.88291423748344,1.21124072521236,,,,,,,,,1610.0,3909.0,41.1870043489384,32.3515873242119,50.0224213736649,4.50786582894207,10.9448742393382,1.39577757599902,,,,,,,,,40956,94106,43.5211357405479,40.3430147302729,46.6992567508229,1.62149031136478,3.72575366835858,1.20440966293504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tehama,18136,43947,41.2678908685462,36.9617664940923,45.5740152430001,2.19700223186422,5.32375700726383,1.80171016308713,484.0,1088.0,44.4852941176471,25.3707337971093,63.5998544381849,9.75232669415196,21.9225856265234,1.00523236703526,517.0,784.0,65.9438775510204,14.0909815364856,100.0,26.4555591910892,40.1182947888084,2.47182915468082,,,,,,,,,8332.0,14478.0,57.5493852742091,44.9061295022081,70.1926410462101,6.45064070000053,11.2088785471205,1.1067040939033,,,,,,,,,1035.0,1665.0,62.1621621621622,43.3671019689692,80.9572223553552,9.58931642509847,15.4262916403758,2.10660021026261,,,,,,,,,28675,62282,46.0405895764426,41.5663321794026,50.5148469734826,2.2827843862449,4.95819972603679,1.274133361401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity,4875,10997,44.3302718923343,36.7925674812686,51.8679763034,3.84576755666615,8.67526273244259,1.93541030859202,,,,,,,,,,,,,,,,,,,,,,,,,279.0,912.0,30.5921052631579,5.14679181669167,56.0374187096241,12.9823027788093,42.4367746748175,0.588301820680443,,,,,,,,,,,,,,,,,,,,,,,,,5783,13140,44.0106544901065,36.9954264399924,51.0258825402206,3.57919798475211,8.13257159253723,1.21795666951297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tulare,44038,137617,32.0004069264698,29.8927300411747,34.1080838117649,1.07534534964037,3.3604114851142,1.39710213361761,1764.0,2935.0,60.1022146507666,46.6648591951851,73.5395701063481,6.85579359978648,11.4068901447695,1.35812727994271,6530.0,14458.0,45.1653064047586,36.1833751532134,54.1472376563038,4.58261798548225,10.1463232517768,1.69296870759531,3424.0,5754.0,59.50643030935,47.967819835753,71.045040782947,5.88704615999845,9.89312605275441,1.3411173792857,189384.0,279992.0,67.6390754021543,65.0839960486054,70.1941547557032,1.30361191507598,1.92730593569654,1.30073399218297,,,,,,,,,2726.0,6239.0,43.6928995031255,36.6406498665098,50.7451491397412,3.59808654929374,8.23494570104316,1.48069932059561,,,,,,,,,248170,447798,55.4200778029379,53.6554407023302,57.1847149035456,0.900325051330442,1.62454671126917,1.53370255832459,6107.0,6107.0,10.0,1674.0,3354.0,49.9105545617174,34.1102382728004,65.7108708506343,8.06138586169232,16.1516655795197,1.77968728399865,587.0,910.0,64.5054945054945,49.9367846456109,79.0742043653782,7.43301523463451,11.5230730213244,1.20175503360866,1341.0,1699.0,78.9287816362566,63.8415480524486,94.0160152200646,7.69756815500407,9.75254906439367,1.35393835061429,80956.0,108209.0,74.814479387112,72.4792011973854,77.1497575768385,1.19146846414619,1.59256399818166,1.22007774862919,138.0,143.0,96.5034965034965,82.6919801872945,100.0,7.04669199806224,7.30200692552827,1.83335950124547,10398.0,26885.0,38.6758415473312,33.0959963462476,44.2556867484149,2.84685979647125,7.36082185306113,1.55663541519048,1264.0,2595.0,48.7090558766859,37.7595783401455,59.6585334132264,5.58646813088797,11.4690544301062,1.72783659199029,62.0,257.0,24.124513618677,0.0,66.9498675287631,21.8496703622888,90.5704077920682,0.639027456833168,96420.0,144052.0,66.9341626634826,64.8940415557884,68.9742837711768,1.04087811617051,1.55507751908934,1.44826198378093
Tuolumne,13129,42822,30.6594741020971,26.5661500366679,34.7527981675263,2.08843064562716,6.8116975479508,1.3385584996484,386.0,719.0,53.6856745479833,29.105253557717,78.2660955382496,12.5410311174828,23.3601071851558,1.21313298635347,340.0,637.0,53.3751962323391,25.8630773179589,80.8873151467193,14.0367953644797,26.2983489622752,2.00070682955864,153.0,295.0,51.864406779661,22.8311454873441,80.8976680719779,14.8128884144474,28.5607979232809,1.16888640331728,2099.0,4807.0,43.6654878302476,31.0126683788966,56.3183072815986,6.4555201282403,14.7840329949743,0.839709649612478,,,,,,,,,500.0,1134.0,44.0917107583774,27.4553789074814,60.7280426092734,8.48792441372247,19.2506125703226,1.49421454987571,,,,,,,,,16643,50523,32.9414326148487,29.1158060048167,36.7670592248807,1.9518503112408,5.92521380008525,0.911625560251239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura,60566,390693,15.5021973774805,14.7566227404317,16.2477720145293,0.380395222984075,2.45381486070266,0.676808675639819,778.0,2197.0,35.4119253527538,19.9427015069349,50.8811491985727,7.89246114582598,22.2875798680972,0.800201825112884,9415.0,57856.0,16.2731609513274,14.1747676587359,18.3715542439189,1.07060882275077,6.57898502910979,0.609980413226126,3935.0,12912.0,30.4755266418835,23.9213458644362,37.0297074193308,3.34396978441187,10.9726398618364,0.686837678043214,154926.0,344898.0,44.9193674651636,42.889109462363,46.9496254679642,1.03584591979624,2.3060118123871,0.863822395884425,186.0,1189.0,15.6433978132885,4.87413913550151,26.4126564910755,5.49451973356479,35.1235696946695,0.393122749371083,4067.0,19453.0,20.9068010075567,17.2693201859163,24.5442818291971,1.85585756206145,8.8768126763662,0.7085061051053,149.0,706.0,21.1048158640227,6.61448439460384,35.5951473334416,7.39302625990758,35.0300438892265,0.593175835624901,234022,829904,28.1986832211918,27.2429633324473,29.1544031099363,0.487612188134944,1.72920197836931,0.780374086653373,6111.0,6111.0,14.0,2224.0,10651.0,20.8806684818327,15.3699852390242,26.3913517246412,2.81157308306558,13.464957242685,0.744553141210986,270.0,477.0,56.6037735849057,30.1324347749383,83.075112394873,13.5057851071262,23.860220355923,1.05454380821949,759.0,2159.0,35.1551644279759,21.4171225453758,48.893206310576,7.00920504214293,19.9379099947122,0.603049031727654,61204.0,114239.0,53.5753989443185,50.6938910458121,56.4569068428248,1.47015709107467,2.74408986221946,0.873709910987567,83.0,97.0,85.5670103092783,36.7501215381699,100.0,24.9065759036267,29.1076850921903,1.62558971464833,10291.0,66823.0,15.4003860946081,13.3250959414004,17.4756762478159,1.05882150673866,6.87529195848777,0.619838779025309,1506.0,9099.0,16.5512693702605,11.5756126445233,21.5269260959976,2.53860037027405,15.3377986514765,0.587116468326215,33.0,410.0,8.04878048780488,0.0,20.4414460224775,6.3227885380983,78.5558575945547,0.21320188282463,76370.0,203955.0,37.444534333554,35.4736027294115,39.4154659376964,1.00557734905227,2.6855116960319,0.810191588536179
Yolo,29343,97310,30.1541465419792,27.9191853977802,32.3891076861782,1.14028629806072,3.7815240317721,1.31649646106124,,,,,,,,,12826.0,25504.0,50.2901505646173,45.0957009441918,55.4846001850428,2.65022939817625,5.26987763691619,1.88506749944651,2381.0,4250.0,56.0235294117647,39.7564366570218,72.2906221665076,8.29953711976678,14.8143774712343,1.2626220150066,30410.0,62822.0,48.4066091496609,43.7181156155353,53.0951026837865,2.39208853781917,4.94165689322184,0.930883835902846,394.0,921.0,42.7795874049946,14.1655892926201,71.3935855173691,14.5989786287625,34.1260388758636,1.07506241408283,3006.0,7298.0,41.1893669498493,33.835863467629,48.5428704320696,3.75178749092872,9.10863110738449,1.39585764167567,,,,,,,,,78924,199363,39.5880880604726,37.522821054156,41.6533550667892,1.05370765628399,2.6616785702669,1.09556598158199,6113.0,6113.0,8.0,1425.0,3916.0,36.3891726251277,24.2153598635803,48.5629853866751,6.21112895997317,17.0686182507052,1.29754815118494,,,,,,,,,645.0,894.0,72.1476510067114,52.9284220641546,91.3668799492682,9.80572905232491,13.5911965469434,1.23761534866833,11007.0,20706.0,53.1585047812228,47.0046500316392,59.3123595308065,3.13972181101208,5.90633958561062,0.866911183039538,56.0,179.0,31.2849162011173,0.0,79.7227088825564,24.7131595313465,78.9938492162682,0.594346323616459,4077.0,16673.0,24.452707970971,19.6777176653838,29.2276982765582,2.43621954366693,9.96298465821899,0.984179004310526,806.0,3072.0,26.2369791666667,15.6654724289732,36.8084859043602,5.39362588657832,20.5573433294896,0.930693725253497,14.0,49.0,28.5714285714286,0.0,95.8463383567566,34.3239335639429,120.1337674738,0.756820536433752,18030.0,45542.0,39.5898291686795,35.8236952063077,43.3559631310512,1.92149691957743,4.85351152032142,0.856609573464657
Yuba,15943,41118,38.773773043436,34.2680697547944,43.2794763320776,2.29882820849063,5.92882257271013,1.69281975606944,291.0,740.0,39.3243243243243,23.8888081014639,54.7598405471847,7.87526337901043,20.0264429569338,0.888610144243632,2304.0,5092.0,45.2474469756481,33.0986697175831,57.3962242337131,6.19835574391069,13.6987966354137,1.69604765086415,1055.0,2244.0,47.0142602495544,25.0441742784948,68.984346220614,11.2092275362549,23.8421863425175,1.05957694264566,11978.0,19346.0,61.9146076708364,52.9627839369466,70.8664314047262,4.56725700708661,7.37670346127045,1.19064955177617,,,,,,,,,1551.0,3170.0,48.9274447949527,37.822115638276,60.0327739516294,5.66598426361058,11.580380474304,1.65809170575148,,,,,,,,,33225,72283,45.9651646998603,42.3077121749551,49.6226172247655,1.8660472065843,4.05969872787157,1.2720460433971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
