,year,zip_code,causes_of_death,count
136981,2015,90210,HTD,44
136982,2015,90210,HYP,<11
136983,2015,90210,INJ,<11
136984,2015,90210,LIV,<11
136985,2015,90210,NEP,<11
136986,2015,90210,OTH,35
136987,2015,90210,PNF,<11
136988,2015,90210,STK,<11
136989,2015,90210,SUI,<11
136990,2015,90211,ALZ,<11
136991,2015,90211,CAN,11
136992,2015,90211,CLD,0
136993,2015,90211,DIA,<11
136994,2015,90211,HOM,0
136995,2015,90211,HTD,13
136996,2015,90211,HYP,0
136997,2015,90211,INJ,<11
136998,2015,90211,LIV,<11
136999,2015,90211,NEP,<11
137000,2015,90211,OTH,<11
137001,2015,90211,PNF,<11
137002,2015,90211,STK,<11
137003,2015,90211,SUI,<11
137004,2015,90212,ALZ,<11
137005,2015,90212,CAN,21
137006,2015,90212,CLD,<11
137007,2015,90212,DIA,<11
137008,2015,90212,HOM,0
137009,2015,90212,HTD,20
137010,2015,90212,HYP,<11
137011,2015,90212,INJ,<11
137012,2015,90212,LIV,0
137013,2015,90212,NEP,<11
137014,2015,90212,OTH,<11
137015,2015,90212,PNF,<11
137016,2015,90212,STK,<11
137017,2015,90212,SUI,<11
137018,2015,90220,ALZ,16
137019,2015,90220,CAN,80
137020,2015,90220,CLD,19
137021,2015,90220,DIA,27
137022,2015,90220,HOM,<11
137023,2015,90220,HTD,85
137024,2015,90220,HYP,14
137025,2015,90220,INJ,<11
137026,2015,90220,LIV,13
137027,2015,90220,NEP,12
137028,2015,90220,OTH,51
137029,2015,90220,PNF,13
137030,2015,90220,STK,23
137031,2015,90220,SUI,<11
137032,2015,90221,ALZ,<11
137033,2015,90221,CAN,62
137034,2015,90221,CLD,<11
137035,2015,90221,DIA,<11
137036,2015,90221,HOM,15
137037,2015,90221,HTD,63
137038,2015,90221,HYP,<11
137039,2015,90221,INJ,<11
137040,2015,90221,LIV,<11
137041,2015,90221,NEP,15
137042,2015,90221,OTH,43
137043,2015,90221,PNF,<11
137044,2015,90221,STK,14
137045,2015,90221,SUI,<11
137046,2015,90222,ALZ,<11
137047,2015,90222,CAN,52
137048,2015,90222,CLD,13
137049,2015,90222,DIA,16
137050,2015,90222,HOM,<11
137051,2015,90222,HTD,37
137052,2015,90222,HYP,<11
137053,2015,90222,INJ,<11
137054,2015,90222,LIV,<11
137055,2015,90222,NEP,<11
137056,2015,90222,OTH,26
137057,2015,90222,PNF,<11
137058,2015,90222,STK,17
137059,2015,90222,SUI,<11
137060,2015,90230,ALZ,16
137061,2015,90230,CAN,59
137062,2015,90230,CLD,<11
137063,2015,90230,DIA,<11
137064,2015,90230,HOM,<11
137065,2015,90230,HTD,61
137066,2015,90230,HYP,<11
137067,2015,90230,INJ,<11
137068,2015,90230,LIV,<11
137069,2015,90230,NEP,<11
137070,2015,90230,OTH,35
137071,2015,90230,PNF,13
137072,2015,90230,STK,<11
137073,2015,90230,SUI,<11
137074,2015,90232,ALZ,<11
137075,2015,90232,CAN,24
137076,2015,90232,CLD,<11
137077,2015,90232,DIA,<11
137078,2015,90232,HOM,0
137079,2015,90232,HTD,32
137080,2015,90232,HYP,<11
137081,2015,90232,INJ,<11
137082,2015,90232,LIV,<11
137083,2015,90232,NEP,<11
137084,2015,90232,OTH,15
137085,2015,90232,PNF,<11
137086,2015,90232,STK,<11
137087,2015,90232,SUI,<11
137088,2015,90240,ALZ,17
137089,2015,90240,CAN,43
137090,2015,90240,CLD,12
137091,2015,90240,DIA,<11
137092,2015,90240,HOM,0
137093,2015,90240,HTD,48
137094,2015,90240,HYP,<11
137095,2015,90240,INJ,<11
137096,2015,90240,LIV,<11
137097,2015,90240,NEP,<11
137098,2015,90240,OTH,18
137099,2015,90240,PNF,<11
137100,2015,90240,STK,<11
137101,2015,90240,SUI,<11
137102,2015,90241,ALZ,20
137103,2015,90241,CAN,53
137104,2015,90241,CLD,<11
137105,2015,90241,DIA,17
137106,2015,90241,HOM,<11
137107,2015,90241,HTD,57
137108,2015,90241,HYP,<11
137109,2015,90241,INJ,<11
137110,2015,90241,LIV,12
137111,2015,90241,NEP,<11
137112,2015,90241,OTH,45
137113,2015,90241,PNF,<11
137114,2015,90241,STK,13
137115,2015,90241,SUI,<11
137116,2015,90242,ALZ,16
137117,2015,90242,CAN,52
137118,2015,90242,CLD,11
137119,2015,90242,DIA,13
137120,2015,90242,HOM,<11
137121,2015,90242,HTD,65
137122,2015,90242,HYP,<11
137123,2015,90242,INJ,11
137124,2015,90242,LIV,11
137125,2015,90242,NEP,<11
137126,2015,90242,OTH,42
137127,2015,90242,PNF,<11
137128,2015,90242,STK,19
137129,2015,90242,SUI,<11
137130,2015,90245,ALZ,<11
137131,2015,90245,CAN,24
137132,2015,90245,CLD,<11
137133,2015,90245,DIA,<11
137134,2015,90245,HOM,0
137135,2015,90245,HTD,14
137136,2015,90245,HYP,<11
137137,2015,90245,INJ,<11
137138,2015,90245,LIV,0
137139,2015,90245,NEP,0
137140,2015,90245,OTH,<11
137141,2015,90245,PNF,<11
137142,2015,90245,STK,<11
137143,2015,90245,SUI,<11
137144,2015,90247,ALZ,20
137145,2015,90247,CAN,73
137146,2015,90247,CLD,16
137147,2015,90247,DIA,31
137148,2015,90247,HOM,<11
137149,2015,90247,HTD,98
137150,2015,90247,HYP,<11
137151,2015,90247,INJ,<11
137152,2015,90247,LIV,<11
137153,2015,90247,NEP,<11
137154,2015,90247,OTH,46
137155,2015,90247,PNF,13
137156,2015,90247,STK,32
137157,2015,90247,SUI,<11
137158,2015,90248,ALZ,<11
137159,2015,90248,CAN,24
137160,2015,90248,CLD,<11
137161,2015,90248,DIA,<11
137162,2015,90248,HOM,<11
137163,2015,90248,HTD,33
137164,2015,90248,HYP,<11
137165,2015,90248,INJ,<11
137166,2015,90248,LIV,<11
137167,2015,90248,NEP,<11
137168,2015,90248,OTH,17
137169,2015,90248,PNF,<11
137170,2015,90248,STK,<11
137171,2015,90248,SUI,<11
137172,2015,90249,ALZ,12
137173,2015,90249,CAN,38
137174,2015,90249,CLD,<11
137175,2015,90249,DIA,<11
137176,2015,90249,HOM,<11
137177,2015,90249,HTD,53
137178,2015,90249,HYP,<11
137179,2015,90249,INJ,<11
137180,2015,90249,LIV,<11
137181,2015,90249,NEP,<11
137182,2015,90249,OTH,28
137183,2015,90249,PNF,11
137184,2015,90249,STK,11
137185,2015,90249,SUI,<11
137186,2015,90250,ALZ,22
137187,2015,90250,CAN,110
137188,2015,90250,CLD,20
137189,2015,90250,DIA,23
137190,2015,90250,HOM,13
137191,2015,90250,HTD,148
137192,2015,90250,HYP,<11
137193,2015,90250,INJ,19
137194,2015,90250,LIV,12
137195,2015,90250,NEP,14
137196,2015,90250,OTH,78
137197,2015,90250,PNF,<11
137198,2015,90250,STK,24
137199,2015,90250,SUI,<11
137200,2015,90254,ALZ,<11
137201,2015,90254,CAN,24
137202,2015,90254,CLD,<11
137203,2015,90254,DIA,<11
137204,2015,90254,HOM,0
137205,2015,90254,HTD,23
137206,2015,90254,HYP,<11
137207,2015,90254,INJ,<11
137208,2015,90254,LIV,<11
137209,2015,90254,NEP,<11
137210,2015,90254,OTH,15
137211,2015,90254,PNF,<11
137212,2015,90254,STK,<11
137213,2015,90254,SUI,<11
137214,2015,90255,ALZ,<11
137215,2015,90255,CAN,72
137216,2015,90255,CLD,<11
137217,2015,90255,DIA,18
137218,2015,90255,HOM,<11
137219,2015,90255,HTD,77
137220,2015,90255,HYP,<11
137221,2015,90255,INJ,13
137222,2015,90255,LIV,16
137223,2015,90255,NEP,<11
137224,2015,90255,OTH,48
137225,2015,90255,PNF,<11
137226,2015,90255,STK,16
137227,2015,90255,SUI,<11
137228,2015,90260,ALZ,<11
137229,2015,90260,CAN,46
137230,2015,90260,CLD,<11
137231,2015,90260,DIA,<11
137232,2015,90260,HOM,<11
137233,2015,90260,HTD,42
137234,2015,90260,HYP,<11
137235,2015,90260,INJ,<11
137236,2015,90260,LIV,<11
137237,2015,90260,NEP,<11
137238,2015,90260,OTH,26
137239,2015,90260,PNF,<11
137240,2015,90260,STK,<11
137241,2015,90260,SUI,<11
137242,2015,90262,ALZ,14
137243,2015,90262,CAN,74
137244,2015,90262,CLD,22
137245,2015,90262,DIA,20
137246,2015,90262,HOM,<11
137247,2015,90262,HTD,64
137248,2015,90262,HYP,<11
137249,2015,90262,INJ,21
137250,2015,90262,LIV,<11
137251,2015,90262,NEP,<11
137252,2015,90262,OTH,38
137253,2015,90262,PNF,13
137254,2015,90262,STK,21
137255,2015,90262,SUI,<11
137256,2015,90265,ALZ,<11
137257,2015,90265,CAN,45
137258,2015,90265,CLD,<11
137259,2015,90265,DIA,<11
137260,2015,90265,HOM,0
137261,2015,90265,HTD,25
137262,2015,90265,HYP,<11
137263,2015,90265,INJ,<11
137264,2015,90265,LIV,<11
137265,2015,90265,NEP,<11
137266,2015,90265,OTH,17
137267,2015,90265,PNF,<11
137268,2015,90265,STK,<11
137269,2015,90265,SUI,0
137270,2015,90266,ALZ,18
137271,2015,90266,CAN,51
137272,2015,90266,CLD,<11
137273,2015,90266,DIA,<11
137274,2015,90266,HOM,0
137275,2015,90266,HTD,37
137276,2015,90266,HYP,<11
137277,2015,90266,INJ,<11
137278,2015,90266,LIV,<11
137279,2015,90266,NEP,<11
137280,2015,90266,OTH,25
137281,2015,90266,PNF,<11
137282,2015,90266,STK,12
137283,2015,90266,SUI,<11
137284,2015,90270,ALZ,<11
137285,2015,90270,CAN,40
137286,2015,90270,CLD,<11
137287,2015,90270,DIA,<11
137288,2015,90270,HOM,<11
137289,2015,90270,HTD,16
137290,2015,90270,HYP,<11
137291,2015,90270,INJ,<11
137292,2015,90270,LIV,<11
137293,2015,90270,NEP,<11
137294,2015,90270,OTH,15
137295,2015,90270,PNF,<11
137296,2015,90270,STK,<11
137297,2015,90270,SUI,<11
137298,2015,90272,ALZ,23
137299,2015,90272,CAN,49
137300,2015,90272,CLD,<11
137301,2015,90272,DIA,<11
137302,2015,90272,HOM,0
137303,2015,90272,HTD,45
137304,2015,90272,HYP,<11
137305,2015,90272,INJ,<11
137306,2015,90272,LIV,0
137307,2015,90272,NEP,<11
137308,2015,90272,OTH,28
137309,2015,90272,PNF,<11
137310,2015,90272,STK,<11
137311,2015,90272,SUI,<11
137312,2015,90274,ALZ,23
137313,2015,90274,CAN,63
137314,2015,90274,CLD,<11
137315,2015,90274,DIA,<11
137316,2015,90274,HOM,0
137317,2015,90274,HTD,75
137318,2015,90274,HYP,<11
137319,2015,90274,INJ,<11
137320,2015,90274,LIV,<11
137321,2015,90274,NEP,<11
137322,2015,90274,OTH,32
137323,2015,90274,PNF,<11
137324,2015,90274,STK,15
137325,2015,90274,SUI,<11
137326,2015,90275,ALZ,47
137327,2015,90275,CAN,106
137328,2015,90275,CLD,22
137329,2015,90275,DIA,<11
137330,2015,90275,HOM,0
137331,2015,90275,HTD,93
137332,2015,90275,HYP,<11
137333,2015,90275,INJ,<11
137334,2015,90275,LIV,<11
137335,2015,90275,NEP,<11
137336,2015,90275,OTH,73
137337,2015,90275,PNF,12
137338,2015,90275,STK,19
137339,2015,90275,SUI,<11
137340,2015,90277,ALZ,22
137341,2015,90277,CAN,56
137342,2015,90277,CLD,<11
137343,2015,90277,DIA,<11
137344,2015,90277,HOM,0
137345,2015,90277,HTD,54
137346,2015,90277,HYP,<11
137347,2015,90277,INJ,<11
137348,2015,90277,LIV,<11
137349,2015,90277,NEP,<11
137350,2015,90277,OTH,29
137351,2015,90277,PNF,<11
137352,2015,90277,STK,21
137353,2015,90277,SUI,<11
137354,2015,90278,ALZ,18
137355,2015,90278,CAN,55
137356,2015,90278,CLD,17
137357,2015,90278,DIA,<11
137358,2015,90278,HOM,<11
137359,2015,90278,HTD,47
137360,2015,90278,HYP,<11
137361,2015,90278,INJ,<11
137362,2015,90278,LIV,<11
137363,2015,90278,NEP,<11
137364,2015,90278,OTH,43
137365,2015,90278,PNF,<11
137366,2015,90278,STK,<11
137367,2015,90278,SUI,<11
137368,2015,90280,ALZ,15
137369,2015,90280,CAN,86
137370,2015,90280,CLD,13
137371,2015,90280,DIA,17
137372,2015,90280,HOM,<11
137373,2015,90280,HTD,96
137374,2015,90280,HYP,<11
137375,2015,90280,INJ,16
137376,2015,90280,LIV,27
137377,2015,90280,NEP,<11
137378,2015,90280,OTH,51
137379,2015,90280,PNF,15
137380,2015,90280,STK,27
137381,2015,90280,SUI,<11
137382,2015,90290,ALZ,0
137383,2015,90290,CAN,12
137384,2015,90290,CLD,<11
137385,2015,90290,DIA,0
137386,2015,90290,HOM,0
137387,2015,90290,HTD,<11
137388,2015,90290,HYP,0
137389,2015,90290,INJ,0
137390,2015,90290,LIV,<11
137391,2015,90290,NEP,<11
137392,2015,90290,OTH,<11
137393,2015,90290,PNF,<11
137394,2015,90290,STK,0
137395,2015,90290,SUI,0
137396,2015,90291,ALZ,<11
137397,2015,90291,CAN,31
137398,2015,90291,CLD,<11
137399,2015,90291,DIA,<11
137400,2015,90291,HOM,<11
137401,2015,90291,HTD,32
137402,2015,90291,HYP,<11
137403,2015,90291,INJ,17
137404,2015,90291,LIV,<11
137405,2015,90291,NEP,<11
137406,2015,90291,OTH,14
137407,2015,90291,PNF,<11
137408,2015,90291,STK,<11
137409,2015,90291,SUI,<11
137410,2015,90292,ALZ,<11
137411,2015,90292,CAN,40
137412,2015,90292,CLD,<11
137413,2015,90292,DIA,<11
137414,2015,90292,HOM,<11
137415,2015,90292,HTD,45
137416,2015,90292,HYP,<11
137417,2015,90292,INJ,<11
137418,2015,90292,LIV,<11
137419,2015,90292,NEP,<11
137420,2015,90292,OTH,25
137421,2015,90292,PNF,<11
137422,2015,90292,STK,<11
137423,2015,90292,SUI,<11
137424,2015,90293,ALZ,<11
137425,2015,90293,CAN,22
137426,2015,90293,CLD,<11
137427,2015,90293,DIA,<11
137428,2015,90293,HOM,0
137429,2015,90293,HTD,27
137430,2015,90293,HYP,0
137431,2015,90293,INJ,0
137432,2015,90293,LIV,<11
137433,2015,90293,NEP,<11
137434,2015,90293,OTH,<11
137435,2015,90293,PNF,<11
137436,2015,90293,STK,<11
137437,2015,90293,SUI,<11
137438,2015,90301,ALZ,<11
137439,2015,90301,CAN,49
137440,2015,90301,CLD,11
137441,2015,90301,DIA,12
137442,2015,90301,HOM,<11
137443,2015,90301,HTD,57
137444,2015,90301,HYP,<11
137445,2015,90301,INJ,<11
137446,2015,90301,LIV,<11
137447,2015,90301,NEP,<11
137448,2015,90301,OTH,20
137449,2015,90301,PNF,<11
137450,2015,90301,STK,14
137451,2015,90301,SUI,<11
137452,2015,90302,ALZ,<11
137453,2015,90302,CAN,48
137454,2015,90302,CLD,<11
137455,2015,90302,DIA,<11
137456,2015,90302,HOM,<11
137457,2015,90302,HTD,49
137458,2015,90302,HYP,<11
137459,2015,90302,INJ,<11
137460,2015,90302,LIV,<11
137461,2015,90302,NEP,<11
137462,2015,90302,OTH,19
137463,2015,90302,PNF,<11
137464,2015,90302,STK,13
137465,2015,90302,SUI,<11
137466,2015,90303,ALZ,<11
137467,2015,90303,CAN,31
137468,2015,90303,CLD,<11
137469,2015,90303,DIA,<11
137470,2015,90303,HOM,<11
137471,2015,90303,HTD,44
137472,2015,90303,HYP,<11
137473,2015,90303,INJ,<11
137474,2015,90303,LIV,<11
137475,2015,90303,NEP,<11
137476,2015,90303,OTH,23
137477,2015,90303,PNF,<11
137478,2015,90303,STK,<11
137479,2015,90303,SUI,<11
137480,2015,90304,ALZ,<11
137481,2015,90304,CAN,16
137482,2015,90304,CLD,<11
137483,2015,90304,DIA,<11
137484,2015,90304,HOM,<11
137485,2015,90304,HTD,26
137486,2015,90304,HYP,<11
137487,2015,90304,INJ,<11
137488,2015,90304,LIV,<11
137489,2015,90304,NEP,<11
137490,2015,90304,OTH,<11
137491,2015,90304,PNF,<11
137492,2015,90304,STK,<11
137493,2015,90304,SUI,<11
137494,2015,90305,ALZ,<11
137495,2015,90305,CAN,35
137496,2015,90305,CLD,<11
137497,2015,90305,DIA,<11
137498,2015,90305,HOM,<11
137499,2015,90305,HTD,46
137500,2015,90305,HYP,<11
137501,2015,90305,INJ,<11
137502,2015,90305,LIV,0
137503,2015,90305,NEP,<11
137504,2015,90305,OTH,22
137505,2015,90305,PNF,<11
137506,2015,90305,STK,<11
137507,2015,90305,SUI,0
137508,2015,90401,ALZ,<11
137509,2015,90401,CAN,<11
137510,2015,90401,CLD,<11
137511,2015,90401,DIA,<11
137512,2015,90401,HOM,0
137513,2015,90401,HTD,14
137514,2015,90401,HYP,<11
137515,2015,90401,INJ,<11
137516,2015,90401,LIV,<11
137517,2015,90401,NEP,0
137518,2015,90401,OTH,12
137519,2015,90401,PNF,0
137520,2015,90401,STK,<11
137521,2015,90401,SUI,<11
137522,2015,90402,ALZ,<11
137523,2015,90402,CAN,22
137524,2015,90402,CLD,<11
137525,2015,90402,DIA,<11
137526,2015,90402,HOM,0
137527,2015,90402,HTD,23
137528,2015,90402,HYP,0
137529,2015,90402,INJ,<11
137530,2015,90402,LIV,<11
137531,2015,90402,NEP,0
137532,2015,90402,OTH,15
137533,2015,90402,PNF,<11
137534,2015,90402,STK,<11
137535,2015,90402,SUI,<11
137536,2015,90403,ALZ,16
137537,2015,90403,CAN,42
137538,2015,90403,CLD,<11
137539,2015,90403,DIA,<11
137540,2015,90403,HOM,0
137541,2015,90403,HTD,29
137542,2015,90403,HYP,<11
137543,2015,90403,INJ,<11
137544,2015,90403,LIV,<11
137545,2015,90403,NEP,<11
137546,2015,90403,OTH,13
137547,2015,90403,PNF,<11
137548,2015,90403,STK,<11
137549,2015,90403,SUI,<11
137550,2015,90404,ALZ,17
137551,2015,90404,CAN,35
137552,2015,90404,CLD,<11
137553,2015,90404,DIA,<11
137554,2015,90404,HOM,0
137555,2015,90404,HTD,55
137556,2015,90404,HYP,<11
137557,2015,90404,INJ,<11
137558,2015,90404,LIV,<11
137559,2015,90404,NEP,<11
137560,2015,90404,OTH,20
137561,2015,90404,PNF,<11
137562,2015,90404,STK,12
137563,2015,90404,SUI,<11
137564,2015,90405,ALZ,11
137565,2015,90405,CAN,50
137566,2015,90405,CLD,<11
137567,2015,90405,DIA,<11
137568,2015,90405,HOM,0
137569,2015,90405,HTD,56
137570,2015,90405,HYP,<11
137571,2015,90405,INJ,<11
137572,2015,90405,LIV,<11
137573,2015,90405,NEP,<11
137574,2015,90405,OTH,19
137575,2015,90405,PNF,<11
137576,2015,90405,STK,<11
137577,2015,90405,SUI,<11
137578,2015,90501,ALZ,20
137579,2015,90501,CAN,67
137580,2015,90501,CLD,14
137581,2015,90501,DIA,11
137582,2015,90501,HOM,0
137583,2015,90501,HTD,73
137584,2015,90501,HYP,<11
137585,2015,90501,INJ,<11
137586,2015,90501,LIV,<11
137587,2015,90501,NEP,<11
137588,2015,90501,OTH,32
137589,2015,90501,PNF,<11
137590,2015,90501,STK,<11
137591,2015,90501,SUI,11
137592,2015,90502,ALZ,<11
137593,2015,90502,CAN,32
137594,2015,90502,CLD,<11
137595,2015,90502,DIA,<11
137596,2015,90502,HOM,<11
137597,2015,90502,HTD,50
137598,2015,90502,HYP,<11
137599,2015,90502,INJ,<11
137600,2015,90502,LIV,<11
137601,2015,90502,NEP,<11
137602,2015,90502,OTH,17
137603,2015,90502,PNF,<11
137604,2015,90502,STK,<11
137605,2015,90502,SUI,0
137606,2015,90503,ALZ,25
137607,2015,90503,CAN,76
137608,2015,90503,CLD,18
137609,2015,90503,DIA,12
137610,2015,90503,HOM,<11
137611,2015,90503,HTD,93
137612,2015,90503,HYP,<11
137613,2015,90503,INJ,<11
137614,2015,90503,LIV,<11
137615,2015,90503,NEP,<11
137616,2015,90503,OTH,49
137617,2015,90503,PNF,21
137618,2015,90503,STK,20
137619,2015,90503,SUI,<11
137620,2015,90504,ALZ,15
137621,2015,90504,CAN,61
137622,2015,90504,CLD,14
137623,2015,90504,DIA,<11
137624,2015,90504,HOM,<11
137625,2015,90504,HTD,57
137626,2015,90504,HYP,<11
137627,2015,90504,INJ,<11
137628,2015,90504,LIV,<11
137629,2015,90504,NEP,<11
137630,2015,90504,OTH,43
137631,2015,90504,PNF,<11
137632,2015,90504,STK,21
137633,2015,90504,SUI,<11
137634,2015,90505,ALZ,22
137635,2015,90505,CAN,72
137636,2015,90505,CLD,14
137637,2015,90505,DIA,<11
137638,2015,90505,HOM,0
137639,2015,90505,HTD,76
137640,2015,90505,HYP,<11
137641,2015,90505,INJ,<11
137642,2015,90505,LIV,<11
137643,2015,90505,NEP,<11
137644,2015,90505,OTH,46
137645,2015,90505,PNF,<11
137646,2015,90505,STK,18
137647,2015,90505,SUI,<11
137648,2015,90601,ALZ,13
137649,2015,90601,CAN,47
137650,2015,90601,CLD,<11
137651,2015,90601,DIA,<11
137652,2015,90601,HOM,<11
137653,2015,90601,HTD,55
137654,2015,90601,HYP,<11
137655,2015,90601,INJ,<11
137656,2015,90601,LIV,<11
137657,2015,90601,NEP,<11
137658,2015,90601,OTH,36
137659,2015,90601,PNF,<11
137660,2015,90601,STK,16
137661,2015,90601,SUI,<11
137662,2015,90602,ALZ,<11
137663,2015,90602,CAN,29
137664,2015,90602,CLD,<11
137665,2015,90602,DIA,<11
137666,2015,90602,HOM,<11
137667,2015,90602,HTD,34
137668,2015,90602,HYP,<11
137669,2015,90602,INJ,<11
137670,2015,90602,LIV,<11
137671,2015,90602,NEP,<11
137672,2015,90602,OTH,22
137673,2015,90602,PNF,<11
137674,2015,90602,STK,13
137675,2015,90602,SUI,<11
137676,2015,90603,ALZ,14
137677,2015,90603,CAN,38
137678,2015,90603,CLD,14
137679,2015,90603,DIA,<11
137680,2015,90603,HOM,0
137681,2015,90603,HTD,45
137682,2015,90603,HYP,<11
137683,2015,90603,INJ,<11
137684,2015,90603,LIV,<11
137685,2015,90603,NEP,<11
137686,2015,90603,OTH,25
137687,2015,90603,PNF,<11
137688,2015,90603,STK,15
137689,2015,90603,SUI,<11
137690,2015,90604,ALZ,16
137691,2015,90604,CAN,52
137692,2015,90604,CLD,13
137693,2015,90604,DIA,11
137694,2015,90604,HOM,0
137695,2015,90604,HTD,53
137696,2015,90604,HYP,<11
137697,2015,90604,INJ,12
137698,2015,90604,LIV,14
137699,2015,90604,NEP,<11
137700,2015,90604,OTH,50
137701,2015,90604,PNF,<11
137702,2015,90604,STK,16
137703,2015,90604,SUI,<11
137704,2015,90605,ALZ,15
137705,2015,90605,CAN,51
137706,2015,90605,CLD,<11
137707,2015,90605,DIA,<11
137708,2015,90605,HOM,<11
137709,2015,90605,HTD,58
137710,2015,90605,HYP,<11
137711,2015,90605,INJ,<11
137712,2015,90605,LIV,11
137713,2015,90605,NEP,<11
137714,2015,90605,OTH,26
137715,2015,90605,PNF,<11
137716,2015,90605,STK,<11
137717,2015,90605,SUI,<11
137718,2015,90606,ALZ,18
137719,2015,90606,CAN,51
137720,2015,90606,CLD,<11
137721,2015,90606,DIA,13
137722,2015,90606,HOM,<11
137723,2015,90606,HTD,46
137724,2015,90606,HYP,<11
137725,2015,90606,INJ,<11
137726,2015,90606,LIV,<11
137727,2015,90606,NEP,<11
137728,2015,90606,OTH,37
137729,2015,90606,PNF,<11
137730,2015,90606,STK,<11
137731,2015,90606,SUI,<11
137732,2015,90620,ALZ,25
137733,2015,90620,CAN,87
137734,2015,90620,CLD,26
137735,2015,90620,DIA,13
137736,2015,90620,HOM,<11
137737,2015,90620,HTD,99
137738,2015,90620,HYP,<11
137739,2015,90620,INJ,12
137740,2015,90620,LIV,11
137741,2015,90620,NEP,<11
137742,2015,90620,OTH,55
137743,2015,90620,PNF,14
137744,2015,90620,STK,14
137745,2015,90620,SUI,<11
137746,2015,90621,ALZ,14
137747,2015,90621,CAN,51
137748,2015,90621,CLD,11
137749,2015,90621,DIA,<11
137750,2015,90621,HOM,0
137751,2015,90621,HTD,43
137752,2015,90621,HYP,<11
137753,2015,90621,INJ,11
137754,2015,90621,LIV,<11
137755,2015,90621,NEP,<11
137756,2015,90621,OTH,24
137757,2015,90621,PNF,<11
137758,2015,90621,STK,<11
137759,2015,90621,SUI,<11
137760,2015,90623,ALZ,<11
137761,2015,90623,CAN,31
137762,2015,90623,CLD,<11
137763,2015,90623,DIA,<11
137764,2015,90623,HOM,0
137765,2015,90623,HTD,26
137766,2015,90623,HYP,<11
137767,2015,90623,INJ,<11
137768,2015,90623,LIV,<11
137769,2015,90623,NEP,<11
137770,2015,90623,OTH,11
137771,2015,90623,PNF,<11
137772,2015,90623,STK,<11
137773,2015,90623,SUI,<11
137774,2015,90630,ALZ,21
137775,2015,90630,CAN,85
137776,2015,90630,CLD,16
137777,2015,90630,DIA,<11
137778,2015,90630,HOM,0
137779,2015,90630,HTD,86
137780,2015,90630,HYP,<11
137781,2015,90630,INJ,11
137782,2015,90630,LIV,<11
137783,2015,90630,NEP,<11
137784,2015,90630,OTH,40
137785,2015,90630,PNF,<11
137786,2015,90630,STK,22
137787,2015,90630,SUI,<11
137788,2015,90631,ALZ,31
137789,2015,90631,CAN,88
137790,2015,90631,CLD,28
137791,2015,90631,DIA,22
137792,2015,90631,HOM,0
137793,2015,90631,HTD,126
137794,2015,90631,HYP,<11
137795,2015,90631,INJ,17
137796,2015,90631,LIV,<11
137797,2015,90631,NEP,<11
137798,2015,90631,OTH,68
137799,2015,90631,PNF,14
137800,2015,90631,STK,27
137801,2015,90631,SUI,<11
137802,2015,90638,ALZ,21
137803,2015,90638,CAN,91
137804,2015,90638,CLD,23
137805,2015,90638,DIA,19
137806,2015,90638,HOM,0
137807,2015,90638,HTD,89
137808,2015,90638,HYP,<11
137809,2015,90638,INJ,12
137810,2015,90638,LIV,<11
137811,2015,90638,NEP,<11
137812,2015,90638,OTH,46
137813,2015,90638,PNF,<11
137814,2015,90638,STK,28
137815,2015,90638,SUI,<11
137816,2015,90640,ALZ,24
137817,2015,90640,CAN,101
137818,2015,90640,CLD,17
137819,2015,90640,DIA,19
137820,2015,90640,HOM,<11
137821,2015,90640,HTD,126
137822,2015,90640,HYP,12
137823,2015,90640,INJ,12
137824,2015,90640,LIV,11
137825,2015,90640,NEP,<11
137826,2015,90640,OTH,71
137827,2015,90640,PNF,11
137828,2015,90640,STK,25
137829,2015,90640,SUI,<11
137830,2015,90650,ALZ,40
137831,2015,90650,CAN,140
137832,2015,90650,CLD,36
137833,2015,90650,DIA,34
137834,2015,90650,HOM,<11
137835,2015,90650,HTD,164
137836,2015,90650,HYP,<11
137837,2015,90650,INJ,22
137838,2015,90650,LIV,22
137839,2015,90650,NEP,13
137840,2015,90650,OTH,81
137841,2015,90650,PNF,34
137842,2015,90650,STK,41
137843,2015,90650,SUI,<11
137844,2015,90660,ALZ,20
